,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018
0,1/22/20,22,1,20,0.0,0.0,Adams,Adams,84017001,65435
1,1/22/20,22,1,20,0.0,0.0,Alexander,Alexander,84017003,5761
2,1/22/20,22,1,20,0.0,0.0,Bond,Bond,84017005,16426
3,1/22/20,22,1,20,0.0,0.0,Boone,Boone,84017007,53544
4,1/22/20,22,1,20,0.0,0.0,Brown,Brown,84017009,6578
5,1/22/20,22,1,20,0.0,0.0,Bureau,Bureau,84017011,32628
6,1/22/20,22,1,20,0.0,0.0,Calhoun,Calhoun,84017013,4739
7,1/22/20,22,1,20,0.0,0.0,Carroll,Carroll,84017015,14305
8,1/22/20,22,1,20,0.0,0.0,Cass,Cass,84017017,12147
9,1/22/20,22,1,20,0.0,0.0,Champaign,Champaign,84017019,209689
10,1/22/20,22,1,20,0.0,0.0,Christian,Christian,84017021,32304
11,1/22/20,22,1,20,0.0,0.0,Clark,Clark,84017023,15441
12,1/22/20,22,1,20,0.0,0.0,Clay,Clay,84017025,13184
13,1/22/20,22,1,20,0.0,0.0,Clinton,Clinton,84017027,37562
14,1/22/20,22,1,20,0.0,0.0,Coles,Coles,84017029,50621
15,1/22/20,22,1,20,0.0,0.0,Cook,Cook,84017031,5150233
16,1/22/20,22,1,20,0.0,0.0,Crawford,Crawford,84017033,18667
17,1/22/20,22,1,20,0.0,0.0,Cumberland,Cumberland,84017035,10766
18,1/22/20,22,1,20,0.0,0.0,DeKalb,DeKalb,84017037,104897
19,1/22/20,22,1,20,0.0,0.0,De Witt,De Witt,84017039,15638
20,1/22/20,22,1,20,0.0,0.0,Douglas,Douglas,84017041,19465
21,1/22/20,22,1,20,0.0,0.0,DuPage,DuPage,84017043,922921
22,1/22/20,22,1,20,0.0,0.0,Edgar,Edgar,84017045,17161
23,1/22/20,22,1,20,0.0,0.0,Edwards,Edwards,84017047,6395
24,1/22/20,22,1,20,0.0,0.0,Effingham,Effingham,84017049,34008
25,1/22/20,22,1,20,0.0,0.0,Fayette,Fayette,84017051,21336
26,1/22/20,22,1,20,0.0,0.0,Ford,Ford,84017053,12961
27,1/22/20,22,1,20,0.0,0.0,Franklin,Franklin,84017055,38469
28,1/22/20,22,1,20,0.0,0.0,Fulton,Fulton,84017057,34340
29,1/22/20,22,1,20,0.0,0.0,Gallatin,Gallatin,84017059,4828
30,1/22/20,22,1,20,0.0,0.0,Greene,Greene,84017061,12969
31,1/22/20,22,1,20,0.0,0.0,Grundy,Grundy,84017063,51054
32,1/22/20,22,1,20,0.0,0.0,Hamilton,Hamilton,84017065,8116
33,1/22/20,22,1,20,0.0,0.0,Hancock,Hancock,84017067,17708
34,1/22/20,22,1,20,0.0,0.0,Hardin,Hardin,84017069,3821
35,1/22/20,22,1,20,0.0,0.0,Henderson,Henderson,84017071,6646
36,1/22/20,22,1,20,0.0,0.0,Henry,Henry,84017073,48913
37,1/22/20,22,1,20,0.0,0.0,Iroquois,Iroquois,84017075,27114
38,1/22/20,22,1,20,0.0,0.0,Jackson,Jackson,84017077,56750
39,1/22/20,22,1,20,0.0,0.0,Jasper,Jasper,84017079,9610
40,1/22/20,22,1,20,0.0,0.0,Jefferson,Jefferson,84017081,37684
41,1/22/20,22,1,20,0.0,0.0,Jersey,Jersey,84017083,21773
42,1/22/20,22,1,20,0.0,0.0,Jo Daviess,Jo Daviess,84017085,21235
43,1/22/20,22,1,20,0.0,0.0,Johnson,Johnson,84017087,12417
44,1/22/20,22,1,20,0.0,0.0,Kane,Kane,84017089,532403
45,1/22/20,22,1,20,0.0,0.0,Kankakee,Kankakee,84017091,109862
46,1/22/20,22,1,20,0.0,0.0,Kendall,Kendall,84017093,128990
47,1/22/20,22,1,20,0.0,0.0,Knox,Knox,84017095,49699
48,1/22/20,22,1,20,0.0,0.0,Lake,Lake,84017097,696535
49,1/22/20,22,1,20,0.0,0.0,LaSalle,LaSalle,84017099,108669
50,1/22/20,22,1,20,0.0,0.0,Lawrence,Lawrence,84017101,15678
51,1/22/20,22,1,20,0.0,0.0,Lee,Lee,84017103,34096
52,1/22/20,22,1,20,0.0,0.0,Livingston,Livingston,84017105,35648
53,1/22/20,22,1,20,0.0,0.0,Logan,Logan,84017107,28618
54,1/22/20,22,1,20,0.0,0.0,McDonough,McDonough,84017109,29682
55,1/22/20,22,1,20,0.0,0.0,McHenry,McHenry,84017111,307774
56,1/22/20,22,1,20,0.0,0.0,McLean,McLean,84017113,171517
57,1/22/20,22,1,20,0.0,0.0,Macon,Macon,84017115,104009
58,1/22/20,22,1,20,0.0,0.0,Macoupin,Macoupin,84017117,44926
59,1/22/20,22,1,20,0.0,0.0,Madison,Madison,84017119,262966
60,1/22/20,22,1,20,0.0,0.0,Marion,Marion,84017121,37205
61,1/22/20,22,1,20,0.0,0.0,Marshall,Marshall,84017123,11438
62,1/22/20,22,1,20,0.0,0.0,Mason,Mason,84017125,13359
63,1/22/20,22,1,20,0.0,0.0,Massac,Massac,84017127,13772
64,1/22/20,22,1,20,0.0,0.0,Menard,Menard,84017129,12196
65,1/22/20,22,1,20,0.0,0.0,Mercer,Mercer,84017131,15437
66,1/22/20,22,1,20,0.0,0.0,Monroe,Monroe,84017133,34637
67,1/22/20,22,1,20,0.0,0.0,Montgomery,Montgomery,84017135,28414
68,1/22/20,22,1,20,0.0,0.0,Morgan,Morgan,84017137,33658
69,1/22/20,22,1,20,0.0,0.0,Moultrie,Moultrie,84017139,14501
70,1/22/20,22,1,20,0.0,0.0,Ogle,Ogle,84017141,50643
71,1/22/20,22,1,20,0.0,0.0,Peoria,Peoria,84017143,179179
72,1/22/20,22,1,20,0.0,0.0,Perry,Perry,84017145,20916
73,1/22/20,22,1,20,0.0,0.0,Piatt,Piatt,84017147,16344
74,1/22/20,22,1,20,0.0,0.0,Pike,Pike,84017149,15561
75,1/22/20,22,1,20,0.0,0.0,Pope,Pope,84017151,4177
76,1/22/20,22,1,20,0.0,0.0,Pulaski,Pulaski,84017153,5335
77,1/22/20,22,1,20,0.0,0.0,Putnam,Putnam,84017155,5739
78,1/22/20,22,1,20,0.0,0.0,Randolph,Randolph,84017157,31782
79,1/22/20,22,1,20,0.0,0.0,Richland,Richland,84017159,15513
80,1/22/20,22,1,20,0.0,0.0,Rock Island,Rock Island,84017161,141879
81,1/22/20,22,1,20,0.0,0.0,St. Clair,St. Clair,84017163,259686
82,1/22/20,22,1,20,0.0,0.0,Saline,Saline,84017165,23491
83,1/22/20,22,1,20,0.0,0.0,Sangamon,Sangamon,84017167,194672
84,1/22/20,22,1,20,0.0,0.0,Schuyler,Schuyler,84017169,6768
85,1/22/20,22,1,20,0.0,0.0,Scott,Scott,84017171,4951
86,1/22/20,22,1,20,0.0,0.0,Shelby,Shelby,84017173,21634
87,1/22/20,22,1,20,0.0,0.0,Stark,Stark,84017175,5342
88,1/22/20,22,1,20,0.0,0.0,Stephenson,Stephenson,84017177,44498
89,1/22/20,22,1,20,0.0,0.0,Tazewell,Tazewell,84017179,131803
90,1/22/20,22,1,20,0.0,0.0,Union,Union,84017181,16653
91,1/22/20,22,1,20,0.0,0.0,Vermilion,Vermilion,84017183,75758
92,1/22/20,22,1,20,0.0,0.0,Wabash,Wabash,84017185,11520
93,1/22/20,22,1,20,0.0,0.0,Warren,Warren,84017187,16844
94,1/22/20,22,1,20,0.0,0.0,Washington,Washington,84017189,13887
95,1/22/20,22,1,20,0.0,0.0,Wayne,Wayne,84017191,16215
96,1/22/20,22,1,20,0.0,0.0,White,White,84017193,13537
97,1/22/20,22,1,20,0.0,0.0,Whiteside,Whiteside,84017195,55175
98,1/22/20,22,1,20,0.0,0.0,Will,Will,84017197,690743
99,1/22/20,22,1,20,0.0,0.0,Williamson,Williamson,84017199,66597
100,1/22/20,22,1,20,0.0,0.0,Winnebago,Winnebago,84017201,282572
101,1/22/20,22,1,20,0.0,0.0,Woodford,Woodford,84017203,38459
104,1/23/20,23,1,20,0.0,0.0,Adams,Adams,84017001,65435
105,1/23/20,23,1,20,0.0,0.0,Alexander,Alexander,84017003,5761
106,1/23/20,23,1,20,0.0,0.0,Bond,Bond,84017005,16426
107,1/23/20,23,1,20,0.0,0.0,Boone,Boone,84017007,53544
108,1/23/20,23,1,20,0.0,0.0,Brown,Brown,84017009,6578
109,1/23/20,23,1,20,0.0,0.0,Bureau,Bureau,84017011,32628
110,1/23/20,23,1,20,0.0,0.0,Calhoun,Calhoun,84017013,4739
111,1/23/20,23,1,20,0.0,0.0,Carroll,Carroll,84017015,14305
112,1/23/20,23,1,20,0.0,0.0,Cass,Cass,84017017,12147
113,1/23/20,23,1,20,0.0,0.0,Champaign,Champaign,84017019,209689
114,1/23/20,23,1,20,0.0,0.0,Christian,Christian,84017021,32304
115,1/23/20,23,1,20,0.0,0.0,Clark,Clark,84017023,15441
116,1/23/20,23,1,20,0.0,0.0,Clay,Clay,84017025,13184
117,1/23/20,23,1,20,0.0,0.0,Clinton,Clinton,84017027,37562
118,1/23/20,23,1,20,0.0,0.0,Coles,Coles,84017029,50621
119,1/23/20,23,1,20,0.0,0.0,Cook,Cook,84017031,5150233
120,1/23/20,23,1,20,0.0,0.0,Crawford,Crawford,84017033,18667
121,1/23/20,23,1,20,0.0,0.0,Cumberland,Cumberland,84017035,10766
122,1/23/20,23,1,20,0.0,0.0,DeKalb,DeKalb,84017037,104897
123,1/23/20,23,1,20,0.0,0.0,De Witt,De Witt,84017039,15638
124,1/23/20,23,1,20,0.0,0.0,Douglas,Douglas,84017041,19465
125,1/23/20,23,1,20,0.0,0.0,DuPage,DuPage,84017043,922921
126,1/23/20,23,1,20,0.0,0.0,Edgar,Edgar,84017045,17161
127,1/23/20,23,1,20,0.0,0.0,Edwards,Edwards,84017047,6395
128,1/23/20,23,1,20,0.0,0.0,Effingham,Effingham,84017049,34008
129,1/23/20,23,1,20,0.0,0.0,Fayette,Fayette,84017051,21336
130,1/23/20,23,1,20,0.0,0.0,Ford,Ford,84017053,12961
131,1/23/20,23,1,20,0.0,0.0,Franklin,Franklin,84017055,38469
132,1/23/20,23,1,20,0.0,0.0,Fulton,Fulton,84017057,34340
133,1/23/20,23,1,20,0.0,0.0,Gallatin,Gallatin,84017059,4828
134,1/23/20,23,1,20,0.0,0.0,Greene,Greene,84017061,12969
135,1/23/20,23,1,20,0.0,0.0,Grundy,Grundy,84017063,51054
136,1/23/20,23,1,20,0.0,0.0,Hamilton,Hamilton,84017065,8116
137,1/23/20,23,1,20,0.0,0.0,Hancock,Hancock,84017067,17708
138,1/23/20,23,1,20,0.0,0.0,Hardin,Hardin,84017069,3821
139,1/23/20,23,1,20,0.0,0.0,Henderson,Henderson,84017071,6646
140,1/23/20,23,1,20,0.0,0.0,Henry,Henry,84017073,48913
141,1/23/20,23,1,20,0.0,0.0,Iroquois,Iroquois,84017075,27114
142,1/23/20,23,1,20,0.0,0.0,Jackson,Jackson,84017077,56750
143,1/23/20,23,1,20,0.0,0.0,Jasper,Jasper,84017079,9610
144,1/23/20,23,1,20,0.0,0.0,Jefferson,Jefferson,84017081,37684
145,1/23/20,23,1,20,0.0,0.0,Jersey,Jersey,84017083,21773
146,1/23/20,23,1,20,0.0,0.0,Jo Daviess,Jo Daviess,84017085,21235
147,1/23/20,23,1,20,0.0,0.0,Johnson,Johnson,84017087,12417
148,1/23/20,23,1,20,0.0,0.0,Kane,Kane,84017089,532403
149,1/23/20,23,1,20,0.0,0.0,Kankakee,Kankakee,84017091,109862
150,1/23/20,23,1,20,0.0,0.0,Kendall,Kendall,84017093,128990
151,1/23/20,23,1,20,0.0,0.0,Knox,Knox,84017095,49699
152,1/23/20,23,1,20,0.0,0.0,Lake,Lake,84017097,696535
153,1/23/20,23,1,20,0.0,0.0,LaSalle,LaSalle,84017099,108669
154,1/23/20,23,1,20,0.0,0.0,Lawrence,Lawrence,84017101,15678
155,1/23/20,23,1,20,0.0,0.0,Lee,Lee,84017103,34096
156,1/23/20,23,1,20,0.0,0.0,Livingston,Livingston,84017105,35648
157,1/23/20,23,1,20,0.0,0.0,Logan,Logan,84017107,28618
158,1/23/20,23,1,20,0.0,0.0,McDonough,McDonough,84017109,29682
159,1/23/20,23,1,20,0.0,0.0,McHenry,McHenry,84017111,307774
160,1/23/20,23,1,20,0.0,0.0,McLean,McLean,84017113,171517
161,1/23/20,23,1,20,0.0,0.0,Macon,Macon,84017115,104009
162,1/23/20,23,1,20,0.0,0.0,Macoupin,Macoupin,84017117,44926
163,1/23/20,23,1,20,0.0,0.0,Madison,Madison,84017119,262966
164,1/23/20,23,1,20,0.0,0.0,Marion,Marion,84017121,37205
165,1/23/20,23,1,20,0.0,0.0,Marshall,Marshall,84017123,11438
166,1/23/20,23,1,20,0.0,0.0,Mason,Mason,84017125,13359
167,1/23/20,23,1,20,0.0,0.0,Massac,Massac,84017127,13772
168,1/23/20,23,1,20,0.0,0.0,Menard,Menard,84017129,12196
169,1/23/20,23,1,20,0.0,0.0,Mercer,Mercer,84017131,15437
170,1/23/20,23,1,20,0.0,0.0,Monroe,Monroe,84017133,34637
171,1/23/20,23,1,20,0.0,0.0,Montgomery,Montgomery,84017135,28414
172,1/23/20,23,1,20,0.0,0.0,Morgan,Morgan,84017137,33658
173,1/23/20,23,1,20,0.0,0.0,Moultrie,Moultrie,84017139,14501
174,1/23/20,23,1,20,0.0,0.0,Ogle,Ogle,84017141,50643
175,1/23/20,23,1,20,0.0,0.0,Peoria,Peoria,84017143,179179
176,1/23/20,23,1,20,0.0,0.0,Perry,Perry,84017145,20916
177,1/23/20,23,1,20,0.0,0.0,Piatt,Piatt,84017147,16344
178,1/23/20,23,1,20,0.0,0.0,Pike,Pike,84017149,15561
179,1/23/20,23,1,20,0.0,0.0,Pope,Pope,84017151,4177
180,1/23/20,23,1,20,0.0,0.0,Pulaski,Pulaski,84017153,5335
181,1/23/20,23,1,20,0.0,0.0,Putnam,Putnam,84017155,5739
182,1/23/20,23,1,20,0.0,0.0,Randolph,Randolph,84017157,31782
183,1/23/20,23,1,20,0.0,0.0,Richland,Richland,84017159,15513
184,1/23/20,23,1,20,0.0,0.0,Rock Island,Rock Island,84017161,141879
185,1/23/20,23,1,20,0.0,0.0,St. Clair,St. Clair,84017163,259686
186,1/23/20,23,1,20,0.0,0.0,Saline,Saline,84017165,23491
187,1/23/20,23,1,20,0.0,0.0,Sangamon,Sangamon,84017167,194672
188,1/23/20,23,1,20,0.0,0.0,Schuyler,Schuyler,84017169,6768
189,1/23/20,23,1,20,0.0,0.0,Scott,Scott,84017171,4951
190,1/23/20,23,1,20,0.0,0.0,Shelby,Shelby,84017173,21634
191,1/23/20,23,1,20,0.0,0.0,Stark,Stark,84017175,5342
192,1/23/20,23,1,20,0.0,0.0,Stephenson,Stephenson,84017177,44498
193,1/23/20,23,1,20,0.0,0.0,Tazewell,Tazewell,84017179,131803
194,1/23/20,23,1,20,0.0,0.0,Union,Union,84017181,16653
195,1/23/20,23,1,20,0.0,0.0,Vermilion,Vermilion,84017183,75758
196,1/23/20,23,1,20,0.0,0.0,Wabash,Wabash,84017185,11520
197,1/23/20,23,1,20,0.0,0.0,Warren,Warren,84017187,16844
198,1/23/20,23,1,20,0.0,0.0,Washington,Washington,84017189,13887
199,1/23/20,23,1,20,0.0,0.0,Wayne,Wayne,84017191,16215
200,1/23/20,23,1,20,0.0,0.0,White,White,84017193,13537
201,1/23/20,23,1,20,0.0,0.0,Whiteside,Whiteside,84017195,55175
202,1/23/20,23,1,20,0.0,0.0,Will,Will,84017197,690743
203,1/23/20,23,1,20,0.0,0.0,Williamson,Williamson,84017199,66597
204,1/23/20,23,1,20,0.0,0.0,Winnebago,Winnebago,84017201,282572
205,1/23/20,23,1,20,0.0,0.0,Woodford,Woodford,84017203,38459
208,1/24/20,24,1,20,0.0,0.0,Adams,Adams,84017001,65435
209,1/24/20,24,1,20,0.0,0.0,Alexander,Alexander,84017003,5761
210,1/24/20,24,1,20,0.0,0.0,Bond,Bond,84017005,16426
211,1/24/20,24,1,20,0.0,0.0,Boone,Boone,84017007,53544
212,1/24/20,24,1,20,0.0,0.0,Brown,Brown,84017009,6578
213,1/24/20,24,1,20,0.0,0.0,Bureau,Bureau,84017011,32628
214,1/24/20,24,1,20,0.0,0.0,Calhoun,Calhoun,84017013,4739
215,1/24/20,24,1,20,0.0,0.0,Carroll,Carroll,84017015,14305
216,1/24/20,24,1,20,0.0,0.0,Cass,Cass,84017017,12147
217,1/24/20,24,1,20,0.0,0.0,Champaign,Champaign,84017019,209689
218,1/24/20,24,1,20,0.0,0.0,Christian,Christian,84017021,32304
219,1/24/20,24,1,20,0.0,0.0,Clark,Clark,84017023,15441
220,1/24/20,24,1,20,0.0,0.0,Clay,Clay,84017025,13184
221,1/24/20,24,1,20,0.0,0.0,Clinton,Clinton,84017027,37562
222,1/24/20,24,1,20,0.0,0.0,Coles,Coles,84017029,50621
223,1/24/20,24,1,20,1.0,0.0,Cook,Cook,84017031,5150233
224,1/24/20,24,1,20,0.0,0.0,Crawford,Crawford,84017033,18667
225,1/24/20,24,1,20,0.0,0.0,Cumberland,Cumberland,84017035,10766
226,1/24/20,24,1,20,0.0,0.0,DeKalb,DeKalb,84017037,104897
227,1/24/20,24,1,20,0.0,0.0,De Witt,De Witt,84017039,15638
228,1/24/20,24,1,20,0.0,0.0,Douglas,Douglas,84017041,19465
229,1/24/20,24,1,20,0.0,0.0,DuPage,DuPage,84017043,922921
230,1/24/20,24,1,20,0.0,0.0,Edgar,Edgar,84017045,17161
231,1/24/20,24,1,20,0.0,0.0,Edwards,Edwards,84017047,6395
232,1/24/20,24,1,20,0.0,0.0,Effingham,Effingham,84017049,34008
233,1/24/20,24,1,20,0.0,0.0,Fayette,Fayette,84017051,21336
234,1/24/20,24,1,20,0.0,0.0,Ford,Ford,84017053,12961
235,1/24/20,24,1,20,0.0,0.0,Franklin,Franklin,84017055,38469
236,1/24/20,24,1,20,0.0,0.0,Fulton,Fulton,84017057,34340
237,1/24/20,24,1,20,0.0,0.0,Gallatin,Gallatin,84017059,4828
238,1/24/20,24,1,20,0.0,0.0,Greene,Greene,84017061,12969
239,1/24/20,24,1,20,0.0,0.0,Grundy,Grundy,84017063,51054
240,1/24/20,24,1,20,0.0,0.0,Hamilton,Hamilton,84017065,8116
241,1/24/20,24,1,20,0.0,0.0,Hancock,Hancock,84017067,17708
242,1/24/20,24,1,20,0.0,0.0,Hardin,Hardin,84017069,3821
243,1/24/20,24,1,20,0.0,0.0,Henderson,Henderson,84017071,6646
244,1/24/20,24,1,20,0.0,0.0,Henry,Henry,84017073,48913
245,1/24/20,24,1,20,0.0,0.0,Iroquois,Iroquois,84017075,27114
246,1/24/20,24,1,20,0.0,0.0,Jackson,Jackson,84017077,56750
247,1/24/20,24,1,20,0.0,0.0,Jasper,Jasper,84017079,9610
248,1/24/20,24,1,20,0.0,0.0,Jefferson,Jefferson,84017081,37684
249,1/24/20,24,1,20,0.0,0.0,Jersey,Jersey,84017083,21773
250,1/24/20,24,1,20,0.0,0.0,Jo Daviess,Jo Daviess,84017085,21235
251,1/24/20,24,1,20,0.0,0.0,Johnson,Johnson,84017087,12417
252,1/24/20,24,1,20,0.0,0.0,Kane,Kane,84017089,532403
253,1/24/20,24,1,20,0.0,0.0,Kankakee,Kankakee,84017091,109862
254,1/24/20,24,1,20,0.0,0.0,Kendall,Kendall,84017093,128990
255,1/24/20,24,1,20,0.0,0.0,Knox,Knox,84017095,49699
256,1/24/20,24,1,20,0.0,0.0,Lake,Lake,84017097,696535
257,1/24/20,24,1,20,0.0,0.0,LaSalle,LaSalle,84017099,108669
258,1/24/20,24,1,20,0.0,0.0,Lawrence,Lawrence,84017101,15678
259,1/24/20,24,1,20,0.0,0.0,Lee,Lee,84017103,34096
260,1/24/20,24,1,20,0.0,0.0,Livingston,Livingston,84017105,35648
261,1/24/20,24,1,20,0.0,0.0,Logan,Logan,84017107,28618
262,1/24/20,24,1,20,0.0,0.0,McDonough,McDonough,84017109,29682
263,1/24/20,24,1,20,0.0,0.0,McHenry,McHenry,84017111,307774
264,1/24/20,24,1,20,0.0,0.0,McLean,McLean,84017113,171517
265,1/24/20,24,1,20,0.0,0.0,Macon,Macon,84017115,104009
266,1/24/20,24,1,20,0.0,0.0,Macoupin,Macoupin,84017117,44926
267,1/24/20,24,1,20,0.0,0.0,Madison,Madison,84017119,262966
268,1/24/20,24,1,20,0.0,0.0,Marion,Marion,84017121,37205
269,1/24/20,24,1,20,0.0,0.0,Marshall,Marshall,84017123,11438
270,1/24/20,24,1,20,0.0,0.0,Mason,Mason,84017125,13359
271,1/24/20,24,1,20,0.0,0.0,Massac,Massac,84017127,13772
272,1/24/20,24,1,20,0.0,0.0,Menard,Menard,84017129,12196
273,1/24/20,24,1,20,0.0,0.0,Mercer,Mercer,84017131,15437
274,1/24/20,24,1,20,0.0,0.0,Monroe,Monroe,84017133,34637
275,1/24/20,24,1,20,0.0,0.0,Montgomery,Montgomery,84017135,28414
276,1/24/20,24,1,20,0.0,0.0,Morgan,Morgan,84017137,33658
277,1/24/20,24,1,20,0.0,0.0,Moultrie,Moultrie,84017139,14501
278,1/24/20,24,1,20,0.0,0.0,Ogle,Ogle,84017141,50643
279,1/24/20,24,1,20,0.0,0.0,Peoria,Peoria,84017143,179179
280,1/24/20,24,1,20,0.0,0.0,Perry,Perry,84017145,20916
281,1/24/20,24,1,20,0.0,0.0,Piatt,Piatt,84017147,16344
282,1/24/20,24,1,20,0.0,0.0,Pike,Pike,84017149,15561
283,1/24/20,24,1,20,0.0,0.0,Pope,Pope,84017151,4177
284,1/24/20,24,1,20,0.0,0.0,Pulaski,Pulaski,84017153,5335
285,1/24/20,24,1,20,0.0,0.0,Putnam,Putnam,84017155,5739
286,1/24/20,24,1,20,0.0,0.0,Randolph,Randolph,84017157,31782
287,1/24/20,24,1,20,0.0,0.0,Richland,Richland,84017159,15513
288,1/24/20,24,1,20,0.0,0.0,Rock Island,Rock Island,84017161,141879
289,1/24/20,24,1,20,0.0,0.0,St. Clair,St. Clair,84017163,259686
290,1/24/20,24,1,20,0.0,0.0,Saline,Saline,84017165,23491
291,1/24/20,24,1,20,0.0,0.0,Sangamon,Sangamon,84017167,194672
292,1/24/20,24,1,20,0.0,0.0,Schuyler,Schuyler,84017169,6768
293,1/24/20,24,1,20,0.0,0.0,Scott,Scott,84017171,4951
294,1/24/20,24,1,20,0.0,0.0,Shelby,Shelby,84017173,21634
295,1/24/20,24,1,20,0.0,0.0,Stark,Stark,84017175,5342
296,1/24/20,24,1,20,0.0,0.0,Stephenson,Stephenson,84017177,44498
297,1/24/20,24,1,20,0.0,0.0,Tazewell,Tazewell,84017179,131803
298,1/24/20,24,1,20,0.0,0.0,Union,Union,84017181,16653
299,1/24/20,24,1,20,0.0,0.0,Vermilion,Vermilion,84017183,75758
300,1/24/20,24,1,20,0.0,0.0,Wabash,Wabash,84017185,11520
301,1/24/20,24,1,20,0.0,0.0,Warren,Warren,84017187,16844
302,1/24/20,24,1,20,0.0,0.0,Washington,Washington,84017189,13887
303,1/24/20,24,1,20,0.0,0.0,Wayne,Wayne,84017191,16215
304,1/24/20,24,1,20,0.0,0.0,White,White,84017193,13537
305,1/24/20,24,1,20,0.0,0.0,Whiteside,Whiteside,84017195,55175
306,1/24/20,24,1,20,0.0,0.0,Will,Will,84017197,690743
307,1/24/20,24,1,20,0.0,0.0,Williamson,Williamson,84017199,66597
308,1/24/20,24,1,20,0.0,0.0,Winnebago,Winnebago,84017201,282572
309,1/24/20,24,1,20,0.0,0.0,Woodford,Woodford,84017203,38459
312,1/25/20,25,1,20,0.0,0.0,Adams,Adams,84017001,65435
313,1/25/20,25,1,20,0.0,0.0,Alexander,Alexander,84017003,5761
314,1/25/20,25,1,20,0.0,0.0,Bond,Bond,84017005,16426
315,1/25/20,25,1,20,0.0,0.0,Boone,Boone,84017007,53544
316,1/25/20,25,1,20,0.0,0.0,Brown,Brown,84017009,6578
317,1/25/20,25,1,20,0.0,0.0,Bureau,Bureau,84017011,32628
318,1/25/20,25,1,20,0.0,0.0,Calhoun,Calhoun,84017013,4739
319,1/25/20,25,1,20,0.0,0.0,Carroll,Carroll,84017015,14305
320,1/25/20,25,1,20,0.0,0.0,Cass,Cass,84017017,12147
321,1/25/20,25,1,20,0.0,0.0,Champaign,Champaign,84017019,209689
322,1/25/20,25,1,20,0.0,0.0,Christian,Christian,84017021,32304
323,1/25/20,25,1,20,0.0,0.0,Clark,Clark,84017023,15441
324,1/25/20,25,1,20,0.0,0.0,Clay,Clay,84017025,13184
325,1/25/20,25,1,20,0.0,0.0,Clinton,Clinton,84017027,37562
326,1/25/20,25,1,20,0.0,0.0,Coles,Coles,84017029,50621
327,1/25/20,25,1,20,0.0,0.0,Cook,Cook,84017031,5150233
328,1/25/20,25,1,20,0.0,0.0,Crawford,Crawford,84017033,18667
329,1/25/20,25,1,20,0.0,0.0,Cumberland,Cumberland,84017035,10766
330,1/25/20,25,1,20,0.0,0.0,DeKalb,DeKalb,84017037,104897
331,1/25/20,25,1,20,0.0,0.0,De Witt,De Witt,84017039,15638
332,1/25/20,25,1,20,0.0,0.0,Douglas,Douglas,84017041,19465
333,1/25/20,25,1,20,0.0,0.0,DuPage,DuPage,84017043,922921
334,1/25/20,25,1,20,0.0,0.0,Edgar,Edgar,84017045,17161
335,1/25/20,25,1,20,0.0,0.0,Edwards,Edwards,84017047,6395
336,1/25/20,25,1,20,0.0,0.0,Effingham,Effingham,84017049,34008
337,1/25/20,25,1,20,0.0,0.0,Fayette,Fayette,84017051,21336
338,1/25/20,25,1,20,0.0,0.0,Ford,Ford,84017053,12961
339,1/25/20,25,1,20,0.0,0.0,Franklin,Franklin,84017055,38469
340,1/25/20,25,1,20,0.0,0.0,Fulton,Fulton,84017057,34340
341,1/25/20,25,1,20,0.0,0.0,Gallatin,Gallatin,84017059,4828
342,1/25/20,25,1,20,0.0,0.0,Greene,Greene,84017061,12969
343,1/25/20,25,1,20,0.0,0.0,Grundy,Grundy,84017063,51054
344,1/25/20,25,1,20,0.0,0.0,Hamilton,Hamilton,84017065,8116
345,1/25/20,25,1,20,0.0,0.0,Hancock,Hancock,84017067,17708
346,1/25/20,25,1,20,0.0,0.0,Hardin,Hardin,84017069,3821
347,1/25/20,25,1,20,0.0,0.0,Henderson,Henderson,84017071,6646
348,1/25/20,25,1,20,0.0,0.0,Henry,Henry,84017073,48913
349,1/25/20,25,1,20,0.0,0.0,Iroquois,Iroquois,84017075,27114
350,1/25/20,25,1,20,0.0,0.0,Jackson,Jackson,84017077,56750
351,1/25/20,25,1,20,0.0,0.0,Jasper,Jasper,84017079,9610
352,1/25/20,25,1,20,0.0,0.0,Jefferson,Jefferson,84017081,37684
353,1/25/20,25,1,20,0.0,0.0,Jersey,Jersey,84017083,21773
354,1/25/20,25,1,20,0.0,0.0,Jo Daviess,Jo Daviess,84017085,21235
355,1/25/20,25,1,20,0.0,0.0,Johnson,Johnson,84017087,12417
356,1/25/20,25,1,20,0.0,0.0,Kane,Kane,84017089,532403
357,1/25/20,25,1,20,0.0,0.0,Kankakee,Kankakee,84017091,109862
358,1/25/20,25,1,20,0.0,0.0,Kendall,Kendall,84017093,128990
359,1/25/20,25,1,20,0.0,0.0,Knox,Knox,84017095,49699
360,1/25/20,25,1,20,0.0,0.0,Lake,Lake,84017097,696535
361,1/25/20,25,1,20,0.0,0.0,LaSalle,LaSalle,84017099,108669
362,1/25/20,25,1,20,0.0,0.0,Lawrence,Lawrence,84017101,15678
363,1/25/20,25,1,20,0.0,0.0,Lee,Lee,84017103,34096
364,1/25/20,25,1,20,0.0,0.0,Livingston,Livingston,84017105,35648
365,1/25/20,25,1,20,0.0,0.0,Logan,Logan,84017107,28618
